update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0.05,1
1,0.5,10,0.05,1
2,0.5,10,0.05,1
3,0.5,10,0.05,1
4,0.5,10,0.05,1
5,0.5,10,0.05,1
6,0.5,10,0.05,1
7,0.5,10,0.05,1
8,0.5,10,0.05,1
9,0.5,10,0.05,1
10,0.5,10,0.05,1
11,0.5,10,0.05,1
12,0.5,10,0.05,1
13,0.5,10,0.05,1
14,0.5,10,0.05,1
15,0.5,10,0.05,1
16,0.5,10,0.05,1
17,0.5,10,0.05,1
18,0.5,10,0.05,1
19,0.5,10,0.05,1
20,0.265567,11.5259,0.0509857,2
21,0.265567,11.5259,0.0509857,2
22,0.265567,11.5259,0.0509857,2
23,0.265567,11.5259,0.0509857,2
24,0.265567,11.5259,0.0509857,2
25,0.265567,11.5259,0.0509857,2
26,0.265567,11.5259,0.0509857,2
27,0.265567,11.5259,0.0509857,2
28,0.265567,11.5259,0.0509857,2
29,0.265567,11.5259,0.0509857,2
30,0.265567,11.5259,0.0509857,2
31,0.265567,11.5259,0.0509857,2
32,0.265567,11.5259,0.0509857,2
33,0.265567,11.5259,0.0509857,2
34,0.265567,11.5259,0.0509857,2
35,0.265567,11.5259,0.0509857,2
36,0.265567,11.5259,0.0509857,2
37,0.265567,11.5259,0.0509857,2
38,0.265567,11.5259,0.0509857,2
39,0.265567,11.5259,0.0509857,2
40,0.177044,11.758,0.0416877,3
41,0.177044,11.758,0.0416877,3
42,0.177044,11.758,0.0416877,3
43,0.177044,11.758,0.0416877,3
44,0.177044,11.758,0.0416877,3
45,0.177044,11.758,0.0416877,3
46,0.177933,13.0615,0.065279,4
47,0.177933,13.0615,0.065279,4
48,0.177933,13.0615,0.065279,4
49,0.177933,13.0615,0.065279,4
50,0.177933,13.0615,0.065279,4
51,0.177933,13.0615,0.065279,4
52,0.177933,13.0615,0.065279,4
53,0.177933,13.0615,0.065279,4
54,0.177933,13.0615,0.065279,4
55,0.177933,13.0615,0.065279,4
56,0.177933,13.0615,0.065279,4
57,0.177933,13.0615,0.065279,4
